year,Date,Month,emp_length_int,home_ownership,income_category,annual_inc,loan_amount,term,application_type,purpose,interest_rate,grade,installment,region,loan_condition
2011,1,11,10.0,MORTGAGE,Medium,106000,12175, 60 months,INDIVIDUAL,debt_consolidation,10.65,B,262.6,ulster,Good Loan
2011,1,11,10.0,RENT,Low,62000,25000, 60 months,INDIVIDUAL,debt_consolidation,14.27,C,585.22,Northern-Irl,Good Loan
2011,1,11,6.05,RENT,Low,36000,10000, 36 months,INDIVIDUAL,house,6.03,A,304.36,ulster,Good Loan
2011,1,10,3.0,RENT,Low,52273,5000, 36 months,INDIVIDUAL,debt_consolidation,11.71,B,165.38,ulster,Good Loan
2011,1,11,6.0,RENT,Low,60000,25000, 60 months,INDIVIDUAL,debt_consolidation,15.27,C,598.3,ulster,Good Loan
2011,1,10,10.0,MORTGAGE,Low,95000,3500, 36 months,INDIVIDUAL,small_business,6.03,A,106.53,ulster,Good Loan
2011,1,11,4.0,MORTGAGE,Medium,124000,16000, 36 months,INDIVIDUAL,house,6.03,A,486.97,Northern-Irl,Good Loan
2011,1,11,0.5,RENT,Medium,148080,20000, 36 months,INDIVIDUAL,debt_consolidation,8.9,A,635.07,ulster,Good Loan
2011,1,11,5.0,RENT,Low,40000,5000, 36 months,INDIVIDUAL,debt_consolidation,12.42,B,167.08,Northern-Irl,Good Loan
2011,1,11,6.0,MORTGAGE,Low,95000,35000, 36 months,INDIVIDUAL,debt_consolidation,7.9,A,1095.16,Northern-Irl,Good Loan
2011,1,10,5.0,RENT,Low,57000,10000, 36 months,INDIVIDUAL,debt_consolidation,18.64,E,364.75,Northern-Irl,Good Loan
2011,1,10,10.0,MORTGAGE,Low,90000,3600, 36 months,INDIVIDUAL,other,7.9,A,112.65,Northern-Irl,Good Loan
2011,1,10,9.0,RENT,Low,48000,5600, 36 months,INDIVIDUAL,debt_consolidation,15.96,C,196.77,ulster,Good Loan
2011,1,11,0.5,RENT,Low,42000,14000, 60 months,INDIVIDUAL,debt_consolidation,15.27,C,335.05,Northern-Irl,Good Loan
2011,1,11,6.0,MORTGAGE,Low,21600,7575, 36 months,INDIVIDUAL,debt_consolidation,6.62,A,232.59,leinster,Good Loan
2011,1,11,4.0,MORTGAGE,Low,62500,23525, 36 months,INDIVIDUAL,debt_consolidation,7.9,A,736.11,cannught,Good Loan
2011,1,11,6.0,RENT,Low,54000,10000, 36 months,INDIVIDUAL,debt_consolidation,7.9,A,312.91,ulster,Good Loan
2011,1,11,6.0,RENT,Low,92000,35000, 60 months,INDIVIDUAL,debt_consolidation,17.27,D,874.93,Northern-Irl,Good Loan
2011,1,11,0.5,MORTGAGE,Low,45760,9300, 36 months,INDIVIDUAL,debt_consolidation,8.9,A,295.31,munster,Good Loan
2011,1,11,6.05,OWN,Low,38400,7000, 36 months,INDIVIDUAL,other,12.69,B,234.82,ulster,Good Loan
2011,1,10,1.0,MORTGAGE,Low,43200,8400, 36 months,INDIVIDUAL,debt_consolidation,16.77,D,298.53,leinster,Good Loan
2011,1,11,10.0,MORTGAGE,Low,70000,17000, 36 months,INDIVIDUAL,debt_consolidation,6.03,A,517.41,ulster,Good Loan
2011,1,10,4.0,RENT,Low,20000,5000, 36 months,INDIVIDUAL,debt_consolidation,10.65,B,162.87,cannught,Good Loan
2011,1,11,0.5,MORTGAGE,Low,75000,20000, 60 months,INDIVIDUAL,debt_consolidation,19.42,E,523.45,leinster,Good Loan
2011,1,10,10.0,MORTGAGE,Low,65000,3000, 36 months,INDIVIDUAL,major_purchase,16.77,D,106.62,leinster,Good Loan
2011,1,10,4.0,OWN,Low,42000,12000, 36 months,INDIVIDUAL,credit_card,6.03,A,365.23,Northern-Irl,Good Loan
2011,1,11,0.5,RENT,Low,88000,15000, 60 months,INDIVIDUAL,debt_consolidation,16.77,D,370.94,ulster,Good Loan
2011,1,11,4.0,MORTGAGE,Low,96000,5500, 36 months,INDIVIDUAL,debt_consolidation,12.69,B,184.5,ulster,Good Loan
2011,1,11,2.0,RENT,Low,24000,1450, 36 months,INDIVIDUAL,debt_consolidation,7.51,A,45.12,Northern-Irl,Good Loan
2011,1,11,10.0,RENT,Medium,150000,30000, 60 months,INDIVIDUAL,debt_consolidation,11.71,B,662.95,Northern-Irl,Good Loan
2011,1,10,0.5,RENT,Low,50000,8000, 36 months,INDIVIDUAL,small_business,7.9,A,250.33,leinster,Good Loan
2011,1,10,5.0,RENT,Low,60000,10000, 36 months,INDIVIDUAL,wedding,14.27,C,343.09,leinster,Good Loan
2011,1,11,10.0,OWN,Medium,102000,20000, 60 months,INDIVIDUAL,debt_consolidation,12.69,B,451.9,Northern-Irl,Good Loan
2011,1,10,5.0,MORTGAGE,Low,47000,6600, 36 months,INDIVIDUAL,home_improvement,7.9,A,206.52,munster,Good Loan
2011,1,10,3.0,RENT,Low,30000,6000, 36 months,INDIVIDUAL,debt_consolidation,11.71,B,198.46,leinster,Good Loan
2011,1,11,2.0,MORTGAGE,Medium,120000,7000, 36 months,INDIVIDUAL,wedding,16.77,D,248.77,leinster,Good Loan
2011,1,11,3.0,RENT,Low,23400,4000, 36 months,INDIVIDUAL,debt_consolidation,12.42,B,133.67,Northern-Irl,Good Loan
2011,1,10,10.0,RENT,Low,52000,10000, 36 months,INDIVIDUAL,debt_consolidation,11.71,B,330.76,Northern-Irl,Good Loan
2011,1,10,7.0,MORTGAGE,Low,60000,12000, 36 months,INDIVIDUAL,debt_consolidation,16.77,D,426.47,munster,Good Loan
2011,1,11,2.0,MORTGAGE,Low,80000,24000, 60 months,INDIVIDUAL,debt_consolidation,17.58,D,603.98,cannught,Good Loan
2011,1,11,10.0,MORTGAGE,Low,54000,10000, 36 months,INDIVIDUAL,house,7.9,A,312.91,leinster,Good Loan
2011,1,11,9.0,RENT,Low,36000,20000, 60 months,INDIVIDUAL,debt_consolidation,9.91,B,424.06,ulster,Good Loan
2011,1,11,3.0,RENT,Low,52800,15000, 36 months,INDIVIDUAL,other,16.29,D,529.51,Northern-Irl,Good Loan
2011,1,10,0.5,RENT,Low,26400,3600, 36 months,INDIVIDUAL,other,14.27,C,123.52,ulster,Good Loan
2011,1,10,7.0,MORTGAGE,Low,25920,11325, 36 months,INDIVIDUAL,house,10.65,B,368.9,leinster,Good Loan
2011,1,11,10.0,MORTGAGE,Low,68000,25000, 60 months,INDIVIDUAL,debt_consolidation,12.42,B,561.44,ulster,Good Loan
2011,1,10,1.0,RENT,Low,65000,3100, 36 months,INDIVIDUAL,moving,13.49,C,105.19,ulster,Good Loan
2011,1,10,10.0,MORTGAGE,Medium,150000,20000, 36 months,INDIVIDUAL,credit_card,7.9,A,625.81,Northern-Irl,Good Loan
2011,1,10,3.0,MORTGAGE,Low,75000,14400, 36 months,INDIVIDUAL,major_purchase,6.03,A,438.28,leinster,Good Loan
2011,1,11,6.0,MORTGAGE,Low,31200,5850, 36 months,INDIVIDUAL,debt_consolidation,13.49,C,198.5,leinster,Good Loan
2011,1,10,2.0,MORTGAGE,Medium,124800,5000, 36 months,INDIVIDUAL,car,6.62,A,153.52,cannught,Good Loan
2011,1,10,2.0,MORTGAGE,Low,45000,3000, 36 months,INDIVIDUAL,home_improvement,6.62,A,92.12,Northern-Irl,Good Loan
2011,1,10,2.0,RENT,Low,77000,12000, 36 months,INDIVIDUAL,debt_consolidation,11.71,B,396.92,ulster,Good Loan
2011,1,11,5.0,RENT,Low,55000,30000, 60 months,INDIVIDUAL,debt_consolidation,15.96,C,728.91,Northern-Irl,Good Loan
2011,1,10,7.0,OWN,Low,50000,20000, 36 months,INDIVIDUAL,credit_card,12.69,B,670.9,leinster,Good Loan
2011,1,10,2.0,RENT,Low,39000,8000, 36 months,INDIVIDUAL,debt_consolidation,6.62,A,245.63,Northern-Irl,Good Loan
2011,1,10,6.05,MORTGAGE,Low,28776,8000, 36 months,INDIVIDUAL,home_improvement,8.9,A,254.03,leinster,Good Loan
2011,1,10,6.0,MORTGAGE,Low,83000,5000, 36 months,INDIVIDUAL,car,9.91,B,161.13,leinster,Good Loan
2011,1,10,1.0,RENT,Low,85000,17500, 36 months,INDIVIDUAL,debt_consolidation,13.49,C,593.79,ulster,Good Loan
2011,1,10,4.0,RENT,Low,58800,9000, 36 months,INDIVIDUAL,debt_consolidation,7.9,A,281.62,ulster,Good Loan
2011,1,10,10.0,MORTGAGE,Low,79416,6000, 36 months,INDIVIDUAL,debt_consolidation,13.49,C,203.59,cannught,Good Loan
2011,1,10,7.0,MORTGAGE,Low,48662,8000, 36 months,INDIVIDUAL,other,17.58,D,287.54,ulster,Good Loan
2011,1,10,9.0,RENT,Medium,120000,7500, 36 months,INDIVIDUAL,wedding,16.29,D,264.76,Northern-Irl,Good Loan
2011,1,10,2.0,RENT,Low,24000,2500, 36 months,INDIVIDUAL,small_business,10.65,B,81.44,munster,Good Loan
2011,1,11,0.5,RENT,Low,40000,6000, 36 months,INDIVIDUAL,debt_consolidation,12.69,B,201.27,cannught,Good Loan
2011,1,10,1.0,RENT,Low,60000,13200, 36 months,INDIVIDUAL,wedding,6.62,A,405.29,ulster,Good Loan
2011,1,11,0.5,RENT,Low,52000,16800, 60 months,INDIVIDUAL,major_purchase,10.65,B,362.35,ulster,Good Loan
2011,1,10,3.0,RENT,Low,41000,6000, 36 months,INDIVIDUAL,credit_card,8.9,A,190.52,munster,Good Loan
2011,1,11,6.05,OWN,Low,35880,17950, 60 months,INDIVIDUAL,debt_consolidation,11.71,B,396.67,Northern-Irl,Good Loan
2011,1,11,8.0,RENT,Low,50000,9525, 60 months,INDIVIDUAL,debt_consolidation,17.27,D,238.11,leinster,Good Loan
2011,1,10,0.5,MORTGAGE,Low,65000,12000, 36 months,INDIVIDUAL,debt_consolidation,7.9,A,375.49,ulster,Good Loan
2011,1,11,6.05,MORTGAGE,Low,70116,5000, 36 months,INDIVIDUAL,other,11.71,B,165.38,cannught,Good Loan
2011,1,11,10.0,OWN,Low,74700,14000, 36 months,INDIVIDUAL,small_business,9.91,B,451.15,cannught,Good Loan
2011,1,10,0.5,MORTGAGE,Low,76800,13000, 36 months,INDIVIDUAL,medical,15.96,C,456.79,ulster,Good Loan
2011,1,11,10.0,RENT,Low,57048,30000, 60 months,INDIVIDUAL,debt_consolidation,14.27,C,702.26,Northern-Irl,Good Loan
2011,1,11,10.0,RENT,Low,40000,15850, 60 months,INDIVIDUAL,debt_consolidation,13.49,C,364.63,munster,Good Loan
2011,1,10,10.0,MORTGAGE,Low,54000,6000, 36 months,INDIVIDUAL,car,6.03,A,182.62,Northern-Irl,Good Loan
2011,1,11,7.0,MORTGAGE,Low,96000,15000, 60 months,INDIVIDUAL,debt_consolidation,8.9,A,310.65,ulster,Good Loan
2011,1,10,4.0,MORTGAGE,Low,32500,8975, 36 months,INDIVIDUAL,debt_consolidation,6.62,A,275.57,leinster,Good Loan
2011,1,10,5.0,RENT,Low,50000,11975, 36 months,INDIVIDUAL,debt_consolidation,6.62,A,367.68,ulster,Good Loan
2011,1,11,10.0,MORTGAGE,Medium,110256,21000, 60 months,INDIVIDUAL,debt_consolidation,16.77,D,519.32,Northern-Irl,Good Loan
2011,1,11,10.0,MORTGAGE,Medium,144000,11000, 36 months,INDIVIDUAL,debt_consolidation,8.9,A,349.29,Northern-Irl,Good Loan
2011,1,10,2.0,MORTGAGE,Medium,200000,15000, 36 months,INDIVIDUAL,major_purchase,8.9,A,476.3,ulster,Good Loan
2011,1,10,10.0,RENT,Low,68000,11200, 36 months,INDIVIDUAL,wedding,13.49,C,380.03,Northern-Irl,Good Loan
2011,1,10,2.0,RENT,Low,22000,3200, 36 months,INDIVIDUAL,debt_consolidation,12.69,B,107.35,munster,Good Loan
2011,1,10,10.0,RENT,Low,50400,8400, 36 months,INDIVIDUAL,debt_consolidation,12.42,B,280.69,leinster,Good Loan
2011,1,10,8.0,MORTGAGE,Low,62000,7000, 36 months,INDIVIDUAL,home_improvement,16.29,D,247.11,leinster,Good Loan
2011,1,10,5.0,RENT,Low,98000,6000, 36 months,INDIVIDUAL,debt_consolidation,15.96,C,210.83,Northern-Irl,Good Loan
2011,1,11,0.5,MORTGAGE,Low,90000,13000, 36 months,INDIVIDUAL,debt_consolidation,12.42,B,434.4,ulster,Good Loan
2011,1,10,4.0,OWN,Low,50400,5150, 60 months,INDIVIDUAL,car,10.65,B,111.08,cannught,Good Loan
2011,1,11,4.0,MORTGAGE,Medium,120000,15000, 36 months,INDIVIDUAL,debt_consolidation,13.49,C,508.96,munster,Good Loan
2011,1,10,1.0,OWN,Low,90000,7500, 36 months,INDIVIDUAL,credit_card,7.51,A,233.34,Northern-Irl,Good Loan
2011,1,10,2.0,RENT,Low,27040,6000, 36 months,INDIVIDUAL,wedding,7.9,A,187.75,leinster,Good Loan
2011,1,10,1.0,OWN,Low,35000,10000, 36 months,INDIVIDUAL,debt_consolidation,7.9,A,312.91,leinster,Good Loan
2011,1,10,10.0,RENT,Low,60000,1500, 36 months,INDIVIDUAL,other,16.77,D,53.31,Northern-Irl,Good Loan
2011,1,11,10.0,MORTGAGE,Low,65000,21000, 60 months,INDIVIDUAL,debt_consolidation,11.71,B,464.07,cannught,Good Loan
2011,1,10,10.0,OWN,Low,40008,12000, 36 months,INDIVIDUAL,debt_consolidation,11.71,B,396.92,cannught,Good Loan
2011,1,11,1.0,MORTGAGE,Low,93000,30000, 60 months,INDIVIDUAL,debt_consolidation,14.27,C,702.26,leinster,Good Loan
2011,1,10,10.0,MORTGAGE,Low,62208,12000, 36 months,INDIVIDUAL,debt_consolidation,16.29,D,423.61,cannught,Good Loan
2011,1,10,2.0,OWN,Low,60000,5000, 36 months,INDIVIDUAL,debt_consolidation,6.03,A,152.18,leinster,Good Loan
2011,1,10,2.0,RENT,Low,40000,11250, 36 months,INDIVIDUAL,debt_consolidation,14.27,C,385.98,Northern-Irl,Good Loan
2011,1,10,6.05,MORTGAGE,Low,60000,12000, 36 months,INDIVIDUAL,other,7.9,A,375.49,munster,Good Loan
2011,1,10,0.5,RENT,Low,45000,7800, 36 months,INDIVIDUAL,debt_consolidation,12.69,B,261.65,Northern-Irl,Good Loan
2011,1,11,6.0,RENT,Low,81996,30000, 60 months,INDIVIDUAL,debt_consolidation,12.42,B,673.72,ulster,Good Loan
2011,1,10,5.0,MORTGAGE,Low,60000,17000, 36 months,INDIVIDUAL,credit_card,8.9,A,539.81,leinster,Good Loan
2011,1,10,10.0,MORTGAGE,Low,94800,14000, 36 months,INDIVIDUAL,credit_card,6.03,A,426.1,ulster,Good Loan
2011,1,10,2.0,RENT,Low,35000,2500, 36 months,INDIVIDUAL,debt_consolidation,8.9,A,79.39,cannught,Good Loan
2011,1,11,5.0,RENT,Low,50000,15000, 60 months,INDIVIDUAL,debt_consolidation,17.27,D,374.97,cannught,Good Loan
2011,1,11,6.0,RENT,Low,95000,24000, 60 months,INDIVIDUAL,debt_consolidation,11.71,B,530.36,Northern-Irl,Good Loan
2011,1,11,1.0,MORTGAGE,Low,55000,9000, 36 months,INDIVIDUAL,debt_consolidation,7.51,A,280.0,leinster,Good Loan
2011,1,10,6.0,MORTGAGE,Low,90000,3000, 60 months,INDIVIDUAL,other,10.65,B,64.71,Northern-Irl,Good Loan
2011,1,11,3.0,OWN,Low,30000,1925, 36 months,INDIVIDUAL,debt_consolidation,6.03,A,58.59,ulster,Good Loan
2011,1,11,10.0,MORTGAGE,Medium,135000,35000, 60 months,INDIVIDUAL,debt_consolidation,19.91,E,925.54,leinster,Good Loan
2011,1,11,6.0,MORTGAGE,Low,25995,6625, 60 months,INDIVIDUAL,debt_consolidation,14.27,C,155.09,cannught,Good Loan
2011,1,10,3.0,RENT,Low,40000,1000, 36 months,INDIVIDUAL,other,7.9,A,31.3,leinster,Good Loan
2011,1,11,1.0,MORTGAGE,Low,60000,21600, 60 months,INDIVIDUAL,debt_consolidation,13.49,C,496.91,leinster,Good Loan
2011,1,11,6.0,MORTGAGE,Medium,107004,4200, 36 months,INDIVIDUAL,other,11.71,B,138.92,Northern-Irl,Good Loan
2011,1,10,2.0,MORTGAGE,Low,36000,4800, 36 months,INDIVIDUAL,credit_card,7.51,A,149.34,ulster,Good Loan
2011,1,10,3.0,RENT,Low,30000,4200, 36 months,INDIVIDUAL,car,9.91,B,135.35,ulster,Good Loan
2011,1,10,10.0,MORTGAGE,Medium,148350,5000, 36 months,INDIVIDUAL,medical,6.03,A,152.18,ulster,Good Loan
2011,1,10,7.0,MORTGAGE,Low,56033,16000, 36 months,INDIVIDUAL,credit_card,14.65,C,551.91,Northern-Irl,Good Loan
2011,1,11,0.5,MORTGAGE,Low,98300,12800, 60 months,INDIVIDUAL,other,12.42,B,287.46,leinster,Good Loan
2011,1,10,10.0,RENT,Low,53313,19850, 36 months,INDIVIDUAL,debt_consolidation,9.91,B,639.67,ulster,Good Loan
2011,1,11,3.0,MORTGAGE,Low,90000,20000, 60 months,INDIVIDUAL,credit_card,15.27,C,478.64,Northern-Irl,Good Loan
2011,1,11,6.0,MORTGAGE,Low,45000,15000, 60 months,INDIVIDUAL,major_purchase,11.71,B,331.48,leinster,Good Loan
2011,1,10,7.0,RENT,Medium,160000,8000, 36 months,INDIVIDUAL,other,12.69,B,268.36,cannught,Good Loan
2011,1,10,7.0,MORTGAGE,Low,60000,15000, 36 months,INDIVIDUAL,debt_consolidation,7.9,A,469.36,ulster,Good Loan
2011,1,10,1.0,RENT,Low,30000,3000, 36 months,INDIVIDUAL,credit_card,13.49,C,101.8,Northern-Irl,Good Loan
2011,1,10,2.0,RENT,Medium,115000,4000, 36 months,INDIVIDUAL,major_purchase,12.69,B,134.18,ulster,Good Loan
2011,1,11,10.0,RENT,Medium,175000,20000, 60 months,INDIVIDUAL,credit_card,19.91,E,528.88,ulster,Good Loan
2011,1,10,10.0,MORTGAGE,High,320000,28000, 36 months,INDIVIDUAL,home_improvement,7.9,A,876.13,ulster,Good Loan
2011,1,11,10.0,RENT,Low,77000,14000, 60 months,INDIVIDUAL,debt_consolidation,17.27,D,349.98,cannught,Good Loan
2011,1,11,6.05,MORTGAGE,Low,80000,12000, 60 months,INDIVIDUAL,debt_consolidation,14.27,C,280.91,ulster,Good Loan
2011,1,10,10.0,MORTGAGE,Medium,114000,8000, 36 months,INDIVIDUAL,debt_consolidation,18.64,E,291.8,ulster,Good Loan
2011,1,10,4.0,RENT,Low,43000,10000, 36 months,INDIVIDUAL,wedding,14.65,C,344.95,cannught,Good Loan
2011,1,11,10.0,RENT,Medium,140000,12000, 60 months,INDIVIDUAL,medical,19.03,E,311.49,leinster,Good Loan
2011,1,11,2.0,RENT,Low,48000,16000, 60 months,INDIVIDUAL,credit_card,11.71,B,353.58,cannught,Good Loan
2011,1,11,10.0,MORTGAGE,Medium,110000,17000, 36 months,INDIVIDUAL,debt_consolidation,6.03,A,517.41,Northern-Irl,Good Loan
2011,1,10,4.0,RENT,Low,62000,2000, 36 months,INDIVIDUAL,debt_consolidation,15.27,C,69.6,Northern-Irl,Good Loan
2011,1,11,4.0,OWN,Low,90000,20000, 60 months,INDIVIDUAL,small_business,10.65,B,431.37,Northern-Irl,Good Loan
2011,1,11,6.05,OWN,Low,50000,10000, 36 months,INDIVIDUAL,debt_consolidation,6.03,A,304.36,cannught,Good Loan
2011,1,10,4.0,RENT,Low,39000,4500, 36 months,INDIVIDUAL,debt_consolidation,9.91,B,145.02,Northern-Irl,Good Loan
2011,1,10,1.0,RENT,Low,44000,4100, 36 months,INDIVIDUAL,vacation,17.58,D,147.37,ulster,Good Loan
2011,1,10,5.0,MORTGAGE,Low,43200,4200, 36 months,INDIVIDUAL,other,13.49,C,142.51,Northern-Irl,Good Loan
2011,1,10,5.0,RENT,Low,58000,12000, 36 months,INDIVIDUAL,debt_consolidation,9.91,B,386.7,ulster,Good Loan
2011,1,11,10.0,MORTGAGE,Low,78000,18000, 60 months,INDIVIDUAL,credit_card,18.25,D,459.54,leinster,Good Loan
2011,1,10,10.0,MORTGAGE,Low,53000,10000, 36 months,INDIVIDUAL,debt_consolidation,16.29,D,353.01,munster,Good Loan
2011,1,10,2.0,RENT,Low,30000,3000, 36 months,INDIVIDUAL,other,6.03,A,91.31,ulster,Good Loan
2011,1,10,0.5,RENT,Low,60000,4425, 36 months,INDIVIDUAL,debt_consolidation,8.9,A,140.51,ulster,Good Loan
2011,1,10,8.0,MORTGAGE,Medium,180000,28000, 36 months,INDIVIDUAL,home_improvement,7.51,A,871.11,Northern-Irl,Good Loan
2011,1,11,10.0,OWN,Low,95000,35000, 60 months,INDIVIDUAL,home_improvement,13.49,C,805.17,cannught,Good Loan
2011,1,10,5.0,RENT,Low,82500,2400, 36 months,INDIVIDUAL,other,8.9,A,76.21,ulster,Good Loan
2011,1,10,5.0,MORTGAGE,Low,58000,31300, 36 months,INDIVIDUAL,small_business,11.71,B,1035.28,leinster,Good Loan
2011,1,11,3.0,MORTGAGE,Low,64480,32250, 60 months,INDIVIDUAL,debt_consolidation,19.42,E,844.06,leinster,Good Loan
2011,1,10,10.0,RENT,Low,62000,3000, 36 months,INDIVIDUAL,credit_card,8.9,A,95.26,leinster,Good Loan
2011,1,10,2.0,MORTGAGE,Low,65000,4800, 36 months,INDIVIDUAL,debt_consolidation,6.62,A,147.38,munster,Good Loan
2011,1,10,10.0,MORTGAGE,Medium,115000,14400, 36 months,INDIVIDUAL,home_improvement,12.69,B,483.05,leinster,Good Loan
2011,1,10,10.0,OWN,Medium,160000,7000, 36 months,INDIVIDUAL,debt_consolidation,8.9,A,222.28,Northern-Irl,Good Loan
2011,1,11,1.0,MORTGAGE,Low,78500,20800, 60 months,INDIVIDUAL,debt_consolidation,12.69,B,469.97,leinster,Good Loan
2011,1,10,9.0,RENT,Low,42000,4200, 36 months,INDIVIDUAL,debt_consolidation,7.9,A,131.42,cannught,Good Loan
2011,1,10,4.0,MORTGAGE,Low,62400,7200, 36 months,INDIVIDUAL,debt_consolidation,8.9,A,228.63,Northern-Irl,Good Loan
2011,1,10,4.0,RENT,Low,47500,4200, 36 months,INDIVIDUAL,debt_consolidation,8.9,A,133.37,Northern-Irl,Good Loan
2011,1,10,5.0,MORTGAGE,Low,80000,18200, 36 months,INDIVIDUAL,credit_card,7.9,A,569.49,ulster,Good Loan
2011,1,11,6.05,RENT,Low,60000,10000, 36 months,INDIVIDUAL,small_business,6.03,A,304.36,ulster,Good Loan
2011,1,10,4.0,MORTGAGE,Medium,115000,22000, 36 months,INDIVIDUAL,debt_consolidation,12.69,B,737.99,leinster,Good Loan
2011,1,11,10.0,MORTGAGE,Low,84000,20000, 36 months,INDIVIDUAL,debt_consolidation,15.27,C,695.96,munster,Good Loan
2011,1,10,0.5,RENT,Low,52000,3000, 36 months,INDIVIDUAL,debt_consolidation,16.29,D,105.91,ulster,Good Loan
2011,1,10,0.5,RENT,Low,48000,4000, 36 months,INDIVIDUAL,moving,14.65,C,137.98,ulster,Good Loan
2011,1,10,6.0,MORTGAGE,Low,55000,3775, 36 months,INDIVIDUAL,debt_consolidation,11.71,B,124.87,munster,Good Loan
2011,1,10,6.0,RENT,Low,40296,2500, 60 months,INDIVIDUAL,other,15.96,C,60.75,ulster,Good Loan
2011,1,11,10.0,MORTGAGE,Medium,116000,25000, 60 months,INDIVIDUAL,small_business,10.65,B,539.21,Northern-Irl,Good Loan
2011,1,10,2.0,RENT,Low,37200,6000, 36 months,INDIVIDUAL,other,11.71,B,198.46,cannught,Good Loan
2011,1,11,10.0,RENT,Low,54996,20000, 36 months,INDIVIDUAL,other,6.62,A,614.08,cannught,Good Loan
2011,1,10,7.0,RENT,Low,36000,16000, 36 months,INDIVIDUAL,credit_card,8.9,A,508.06,Northern-Irl,Good Loan
2011,1,10,10.0,MORTGAGE,Low,96000,6000, 36 months,INDIVIDUAL,car,6.03,A,182.62,munster,Good Loan
2011,1,10,0.5,RENT,Low,20000,1000, 36 months,INDIVIDUAL,debt_consolidation,10.65,B,32.58,cannught,Good Loan
2011,1,10,4.0,RENT,Low,85000,12000, 36 months,INDIVIDUAL,credit_card,6.03,A,365.23,Northern-Irl,Good Loan
2011,1,10,3.0,RENT,Low,99000,14000, 60 months,INDIVIDUAL,debt_consolidation,16.77,D,346.21,ulster,Good Loan
2011,1,10,0.5,RENT,Low,25200,2550, 36 months,INDIVIDUAL,car,14.27,C,87.49,ulster,Good Loan
2011,1,10,10.0,MORTGAGE,Low,60000,6000, 36 months,INDIVIDUAL,other,6.62,A,184.23,leinster,Good Loan
2011,1,10,1.0,OWN,Low,35000,8000, 36 months,INDIVIDUAL,debt_consolidation,12.69,B,268.36,Northern-Irl,Good Loan
2011,1,10,3.0,RENT,Low,40000,13250, 36 months,INDIVIDUAL,debt_consolidation,11.71,B,438.26,cannught,Good Loan
2011,1,10,5.0,MORTGAGE,Low,90000,11400, 36 months,INDIVIDUAL,debt_consolidation,6.62,A,350.03,ulster,Good Loan
2011,1,10,6.0,RENT,Low,32000,8000, 36 months,INDIVIDUAL,debt_consolidation,17.27,D,286.3,Northern-Irl,Good Loan
2011,1,11,5.0,RENT,Low,35000,17500, 60 months,INDIVIDUAL,debt_consolidation,13.49,C,402.59,cannught,Good Loan
2011,1,11,10.0,RENT,Medium,120996,35000, 60 months,INDIVIDUAL,debt_consolidation,12.69,B,790.82,ulster,Good Loan
2011,1,10,10.0,MORTGAGE,Medium,108996,22000, 36 months,INDIVIDUAL,debt_consolidation,19.42,E,811.12,Northern-Irl,Good Loan
2011,1,10,10.0,MORTGAGE,Low,72000,2400, 36 months,INDIVIDUAL,other,12.69,B,80.51,Northern-Irl,Good Loan
2011,1,10,3.0,RENT,Medium,175000,20000, 36 months,INDIVIDUAL,debt_consolidation,13.49,C,678.61,ulster,Good Loan
2011,1,11,9.0,MORTGAGE,Low,50000,19425, 60 months,INDIVIDUAL,debt_consolidation,13.49,C,446.87,cannught,Good Loan
2011,1,10,3.0,RENT,Low,100000,10000, 36 months,INDIVIDUAL,debt_consolidation,10.65,B,325.74,leinster,Good Loan
2011,1,10,9.0,MORTGAGE,Low,48000,7500, 36 months,INDIVIDUAL,major_purchase,6.03,A,228.27,cannught,Good Loan
2011,1,11,0.5,MORTGAGE,Medium,135696,12650, 60 months,INDIVIDUAL,debt_consolidation,21.28,F,344.23,ulster,Good Loan
2011,1,10,10.0,MORTGAGE,Low,42000,10400, 60 months,INDIVIDUAL,major_purchase,9.91,B,220.51,munster,Good Loan
2011,1,10,10.0,MORTGAGE,Medium,104000,10000, 36 months,INDIVIDUAL,debt_consolidation,10.65,B,325.74,Northern-Irl,Good Loan
2011,1,10,10.0,MORTGAGE,Low,87000,35000, 36 months,INDIVIDUAL,other,17.27,D,1252.56,Northern-Irl,Good Loan
2011,1,10,10.0,MORTGAGE,Medium,173467,10000, 36 months,INDIVIDUAL,debt_consolidation,11.71,B,330.76,leinster,Good Loan
2011,1,11,8.0,MORTGAGE,Low,98000,30000, 60 months,INDIVIDUAL,credit_card,19.42,E,785.17,munster,Good Loan
2011,1,10,7.0,MORTGAGE,Low,48000,10000, 36 months,INDIVIDUAL,debt_consolidation,8.9,A,317.54,Northern-Irl,Good Loan
2011,1,10,9.0,RENT,Low,66000,10000, 36 months,INDIVIDUAL,credit_card,7.9,A,312.91,ulster,Good Loan
2011,1,11,9.0,MORTGAGE,Low,61900,27000, 60 months,INDIVIDUAL,debt_consolidation,10.65,B,582.35,leinster,Good Loan
2011,1,10,2.0,RENT,Low,57000,10000, 36 months,INDIVIDUAL,debt_consolidation,7.9,A,312.91,cannught,Good Loan
2011,1,10,2.0,RENT,Low,31000,2500, 36 months,INDIVIDUAL,other,8.9,A,79.39,cannught,Good Loan
2011,1,10,0.5,RENT,Low,70000,13000, 36 months,INDIVIDUAL,debt_consolidation,7.9,A,406.78,leinster,Good Loan
